band,time_s,relative_frequency_hz,linear_trend_hz,phase_fit_rms_rad
6 m,293.749998,-0.1373729705810547,-0.24319179356098175,0.3927101653037908
6 m,293.999998,-0.22636041045188904,-0.24368895590305328,0.42101237041695205
6 m,294.249998,-0.2919219583272934,-0.2441861256957054,0.3681997366965225
6 m,294.499998,-0.3413844704627991,-0.24468328803777695,0.27966533820161665
6 m,294.749998,-0.35326317697763443,-0.24518045037984848,0.23613264142939763
6 m,294.999998,-0.30028036236763,-0.24567761272192,0.36645695182564225
4 m,0.9999979999999999,0.4873345345258713,0.6822261661291122,0.3036312705143323
4 m,1.249998,0.4932406544685364,0.6811288744211197,0.29712275431948704
4 m,1.499998,0.4776987284421921,0.6800315827131271,0.35186503906680905
4 m,1.749998,0.44491447508335114,0.6789342761039734,0.40012816808845697
4 m,1.9999980000000002,0.3905598670244217,0.6778369843959808,0.33622785357835544
4 m,2.249998,0.3323359787464142,0.6767396926879883,0.18900298423045073
4 m,2.4999979999999997,0.323318749666214,0.6756424009799957,0.15534851396624874
4 m,2.7499979999999997,0.34459003806114197,0.6745451092720032,0.19291685664901476
4 m,2.9999979999999997,0.37580107152462006,0.6734478175640106,0.18592311728306046
4 m,3.2499980000000006,0.4050755798816681,0.6723505109548569,0.10821558472516592
4 m,3.4999979999999993,0.4055721312761307,0.6712532192468643,0.09901489057703426
4 m,3.7499979999999993,0.4031267315149307,0.6701559275388718,0.09731449978208126
4 m,3.9999979999999993,0.3975435942411423,0.6690586358308792,0.11185434626607924
4 m,4.249998,0.38299843668937683,0.6679613441228867,0.08927964021965987
4 m,4.499998000000001,0.38455507159233093,0.6668640375137329,0.09619966270056912
4 m,4.749998,0.3991173207759857,0.6657667458057404,0.11985202723890095
4 m,4.999998,0.4126739501953125,0.6646694540977478,0.11478210330006489
4 m,5.249998,0.4168720692396164,0.6635721623897552,0.10535600898749833
4 m,5.499998,0.4069797247648239,0.6624748706817627,0.12876596144213961
4 m,5.749998,0.389950692653656,0.6613775789737701,0.1688738531200172
4 m,5.999998,0.348694384098053,0.6602802723646164,0.1946613825340576
4 m,6.249998,0.3018752336502075,0.6591829806566238,0.1716982670127619
4 m,6.499998,0.2834828644990921,0.6580856889486313,0.11736337983668838
4 m,6.749998,0.2887209802865982,0.6569883972406387,0.13525734606954234
4 m,6.999998,0.31208962202072144,0.6558911055326462,0.18265821328301185
4 m,7.249998,0.35332532227039337,0.6547938138246536,0.22657802437893051
4 m,7.499998,0.3933100700378418,0.6536965072154999,0.20696620167364582
4 m,7.749998000000001,0.42157143354415894,0.6525992155075073,0.12851713021586933
4 m,7.999998000000001,0.43659940361976624,0.6515019237995148,0.07399163729254103
4 m,8.249998,0.4377472698688507,0.6504046320915222,0.0728521082879791
4 m,8.499998,0.45211459696292877,0.6493073403835297,0.11217045308380441
4 m,8.749998,0.46986210346221924,0.6482100486755371,0.14368717575518286
4 m,8.999998,0.47709544003009796,0.6471127420663834,0.14460432975882787
4 m,9.249998,0.48581480979919434,0.6460154503583908,0.12487864450867212
4 m,9.499998,0.4890873432159424,0.6449181586503983,0.11625538958300774
4 m,9.749998,0.4691591411828995,0.6438208669424057,0.1488693062346691
4 m,9.999998,0.4556666910648346,0.6427235752344131,0.13396097186700698
4 m,10.249998,0.45936278998851776,0.6416262835264206,0.14958490409955888
4 m,10.499998,0.4902263581752777,0.6405289769172668,0.22753574809258084
4 m,10.749998,0.555748850107193,0.6394316852092743,0.31114414789574224
4 m,10.999998,0.6023136526346207,0.6383343935012817,0.2776054654436469
4 m,11.249998,0.6088895499706268,0.6372371017932892,0.261248844997405
4 m,11.499998,0.5940930098295212,0.6361398100852966,0.30265184240741355
4 m,11.749998,0.5644305199384689,0.6350425183773041,0.3093903590712362
4 m,11.999998,0.545871302485466,0.6339452117681503,0.2774576602269896
4 m,12.249998,0.5413178652524948,0.6328479200601578,0.266040959569355
4 m,12.499998,0.556781217455864,0.6317506283521652,0.3007308694078924
4 m,12.749998,0.603779599070549,0.6306533366441727,0.27666909602576095
4 m,12.999998,0.6512474566698074,0.6295560449361801,0.14732669089569347
4 m,13.249998,0.6949112117290497,0.6284587383270264,0.13035234069250398
4 m,13.499998,0.7378650158643723,0.6273614466190338,0.21649257507635267
4 m,13.749998,0.748519241809845,0.6262641549110413,0.2155792659727491
4 m,13.999998,0.7324761748313904,0.6251668632030487,0.2610916594467268
4 m,14.249998,0.6851483583450317,0.6240695714950562,0.37473486695008396
4 m,14.499998,0.6343318074941635,0.6229722797870636,0.4279183405275691
4 m,14.749998,0.5945664197206497,0.6218749731779099,0.3949539640727596
4 m,14.999998,0.5960727483034134,0.6207776814699173,0.41366066530276213
4 m,15.249998,0.660131961107254,0.6196803897619247,0.5952721930709206
4 m,15.499998,0.7630691677331924,0.6185830980539322,0.6103783198140312
4 m,15.749998,0.8370244354009628,0.6174858063459396,0.4780175343787271
4 m,15.999998,0.8627513647079468,0.6163885146379471,0.39040971693199206
4 m,16.249998,0.8204646110534668,0.6152912080287933,0.5003906080472439
4 m,16.499998,0.7265342772006989,0.6141939163208008,0.5733845865682515
4 m,16.749998,0.6121918708086014,0.6130966246128082,0.4522161720630597
4 m,16.999998,0.531449094414711,0.6119993329048157,0.2161770263168296
4 m,17.249998,0.5180875360965729,0.6109020411968231,0.14965963933834078
4 m,17.499998,0.5384101569652557,0.6098047494888306,0.18986465125106605
4 m,17.749998,0.5718060880899429,0.6087074428796768,0.2055886338539879
4 m,17.999998,0.6184573173522949,0.6076101511716843,0.18860161774524864
4 m,18.249998,0.6649665832519531,0.6065128594636917,0.1508580960884112
4 m,18.499998,0.7025511711835861,0.6054155677556992,0.12264413904193482
4 m,18.749998,0.7256474196910858,0.6043182760477066,0.09953253142822813
4 m,18.999998,0.7318230718374252,0.603220984339714,0.0930849116992487
4 m,19.249997999999998,0.7386011332273483,0.6021236777305603,0.07450920208041094
4 m,19.499997999999998,0.7425893545150757,0.6010263860225677,0.06424825843758568
4 m,19.749997999999998,0.7333404421806335,0.5999290943145752,0.06208329461229632
4 m,19.999997999999998,0.7220344543457031,0.5988318026065826,0.0538338241899566
4 m,20.249997999999998,0.7229300141334534,0.5977345108985901,0.06163954543304384
4 m,20.499997999999994,0.7439314872026443,0.5966372042894363,0.11892269532417077
4 m,20.749997999999994,0.7696612775325775,0.5955399125814438,0.13482955891482337
4 m,20.999997999999994,0.7779327481985092,0.5944426208734512,0.12270833097324893
4 m,21.249997999999994,0.7721099555492401,0.5933453291654587,0.13571356608989696
4 m,21.499997999999994,0.7622823715209961,0.5922480374574661,0.15962856742573084
4 m,21.749997999999994,0.7569193840026855,0.5911507457494736,0.1588383037795079
4 m,21.999998,0.7489854395389557,0.5900534391403198,0.1414315335566695
4 m,22.249998,0.751501590013504,0.5889561474323273,0.1480524413428224
4 m,22.499998,0.7474001944065094,0.5878588557243347,0.16167323816493687
4 m,22.749998,0.7256426215171814,0.5867615640163422,0.23772391019080322
4 m,22.999998,0.697508841753006,0.5856642723083496,0.2797692388220276
4 m,23.249998,0.6770986318588257,0.5845669806003571,0.27181950854006337
4 m,23.499998,0.6861132830381393,0.5834696739912033,0.3073923738240107
4 m,23.749998,0.7265929728746414,0.5823723822832108,0.4056102556906603
4 m,23.999997999999994,0.7634480148553848,0.5812750905752182,0.41677187530766513
4 m,24.249997999999994,0.7885165363550186,0.5801777988672256,0.3552092156274381
4 m,24.499997999999994,0.7904771715402603,0.5790805071592331,0.34479408773244635
4 m,24.749997999999994,0.7496653497219086,0.5779832154512405,0.39597838351133136
4 m,24.999997999999994,0.6929207891225815,0.5768859088420868,0.3632596857196448
4 m,25.249997999999994,0.6373541802167892,0.5757886171340942,0.2096854283501927
4 m,25.499997999999994,0.608472466468811,0.5746913254261017,0.1044273794529672
4 m,25.749997999999994,0.6167522072792053,0.5735940337181091,0.0986019128384217
4 m,25.999997999999994,0.6369638741016388,0.5724967420101166,0.05484123697521332
4 m,26.249997999999994,0.6538775414228439,0.571399450302124,0.07896321933367385
4 m,26.499997999999994,0.6812565922737122,0.5703021436929703,0.13342492329442704
4 m,26.749997999999994,0.7106458693742752,0.5692048519849777,0.17159310145163126
4 m,26.999997999999994,0.7422520369291306,0.5681075602769852,0.17465333408090872
4 m,27.249997999999994,0.7829380333423615,0.5670102685689926,0.1399696660791739
4 m,27.499997999999994,0.8278640955686569,0.5659129768610001,0.1553899037887761
4 m,27.749997999999994,0.8739068359136581,0.5648156851530075,0.17446433077175835
4 m,27.999997999999994,0.9136418700218201,0.5637183785438538,0.18428370243612535
4 m,28.249997999999994,0.9476981312036514,0.5626210868358612,0.17553936339337803
4 m,28.499997999999994,0.9756073355674744,0.5615237951278687,0.12635659654359696
4 m,28.749997999999994,0.988681972026825,0.5604265034198761,0.07487720125105451
4 m,28.999997999999994,0.9696943759918213,0.5593292117118835,0.1498698723830938
4 m,29.249998,0.9179069995880127,0.5582319051027298,0.24022558704299016
4 m,29.499998,0.8535364419221878,0.5571346133947372,0.29598207377658786
4 m,29.749998,0.7745143473148346,0.5560373216867447,0.34198004666850396
4 m,29.999998,0.6915998756885529,0.5549400299787521,0.3343617928527086
4 m,30.249998,0.6224269419908524,0.5538427382707596,0.26182475858359466
4 m,30.499998,0.5869135409593582,0.552745446562767,0.15719082068547016
4 m,30.749998,0.5937947183847427,0.5516481399536133,0.18141436372971845
4 m,30.999998,0.6298767477273941,0.5505508482456207,0.2552282622129222
4 m,31.249998,0.6804639399051666,0.5494535565376282,0.2915521023550016
4 m,31.499998,0.7300636321306229,0.5483562648296356,0.22525088182795383
4 m,31.749998,0.7711606025695801,0.5472589731216431,0.14746956309617934
4 m,31.999998,0.8202039450407028,0.5461616814136505,0.16528829337330028
4 m,32.249998,0.8675468116998672,0.5450643748044968,0.2404686100314322
4 m,32.499998,0.9121363610029221,0.5439670830965042,0.27715777805942815
4 m,32.749998,0.9434732347726822,0.5428697913885117,0.2489766120720751
4 m,32.999998,0.9555028825998306,0.5417724996805191,0.22168238780715413
4 m,33.249998,0.9384915679693222,0.5406752079725266,0.28223381256456376
4 m,33.499998,0.885879248380661,0.539577916264534,0.35581847204980926
4 m,33.749998,0.8162028342485428,0.5384806096553802,0.29450477701821626
4 m,33.999998,0.7818969190120697,0.5373833179473877,0.20476287984787162
4 m,34.249998,0.7900293469429016,0.5362860262393951,0.2309768300048743
4 m,34.499998,0.8281737416982651,0.5351887345314026,0.29101718163990514
4 m,34.749998,0.872102215886116,0.53409144282341,0.2816070342267463
4 m,34.999998,0.9100698381662369,0.5329941511154175,0.19782958814402926
4 m,35.249998,0.9259239733219147,0.5318968445062637,0.1410117064881886
4 m,35.499998,0.913138210773468,0.5307995527982712,0.1687995039828168
4 m,35.749998,0.8911851346492767,0.5297022610902786,0.14472340281926666
4 m,35.999998,0.8856220543384552,0.5286049693822861,0.1181462009386671
4 m,36.249998,0.8962000161409378,0.5275076776742935,0.14151388247543756
4 m,36.499998,0.9156249910593033,0.526410385966301,0.1459980226484192
4 m,36.749998,0.9456777572631836,0.5253130793571472,0.14105277713597508
4 m,36.999998,0.9791680723428726,0.5242157876491547,0.12671595298738758
4 m,37.249998,0.9962858110666275,0.5231184959411621,0.08634373186680594
4 m,37.499998,0.9663813710212708,0.5220212042331696,0.2021941846911353
4 m,37.749998,0.900935173034668,0.520923912525177,0.3401958627247953
4 m,37.999998,0.8349168002605438,0.5198266059160233,0.40141542655617096
4 m,38.249998,0.779788926243782,0.5187293142080307,0.36578433631303753
4 m,38.499998,0.7403390556573868,0.5176320225000381,0.2689091517572991
4 m,38.749998,0.7540047615766525,0.5165347307920456,0.32607093580956586
4 m,38.999998,0.8403906673192978,0.515437439084053,0.5313171829053469
4 m,39.249998,0.9786051213741302,0.5143401473760605,0.6207176194418198
4 m,39.499998,1.099030077457428,0.5132428407669067,0.5135890733608326
4 m,39.749998,1.1528363525867462,0.5121455490589142,0.3691078584466281
4 m,39.999998,1.1396070718765259,0.5110482573509216,0.41418103944716267
4 m,40.249998,1.0881819278001785,0.5099509656429291,0.5083160651408016
4 m,40.499998,0.9964177459478378,0.5088536739349365,0.5211857302082132
4 m,40.749998,0.8883863985538483,0.507756382226944,0.406733868853101
4 m,40.999998,0.8174160122871399,0.5066590756177902,0.18987622929564035
4 m,41.249998,0.8117576241493225,0.5055617839097977,0.1494061800995683
4 m,41.499998,0.832260861992836,0.5044644922018051,0.16097580215338173
4 m,41.749998,0.8519643843173981,0.5033672004938126,0.14248827538054787
4 m,41.999998,0.8607553243637085,0.50226990878582,0.13484348176928632
4 m,42.249998,0.8764037787914276,0.5011726170778275,0.12133743839173872
4 m,42.499998,0.9255076348781586,0.5000753104686737,0.22620666155144536
4 m,42.749998,0.9736809134483337,0.49897801876068115,0.3203376724264761
4 m,42.999998,1.000871792435646,0.4978807270526886,0.3226644092581981
4 m,43.249998000000005,1.0145169645547867,0.49678343534469604,0.29180282583460393
4 m,43.499998000000005,1.0054255276918411,0.4956861436367035,0.3140383219325844
4 m,43.749998000000005,0.9833407998085022,0.49458885192871094,0.3396602798014038
4 m,43.999998000000005,0.9671688973903656,0.4934915453195572,0.32088949690840196
4 m,44.249998000000005,0.955997034907341,0.49239425361156464,0.28164767941751706
4 m,44.499998000000005,0.9780656099319458,0.4912969619035721,0.3147863678507135
4 m,44.749998000000005,1.0065806955099106,0.49019967019557953,0.26797019822284784
4 m,44.999998000000005,1.0217439085245132,0.489102378487587,0.22052849526498888
4 m,45.249998000000005,1.0226127356290817,0.4880050867795944,0.21635317672453275
4 m,45.499998000000005,1.0137460678815842,0.4869077801704407,0.2103448145776013
4 m,45.749998000000005,0.9969790130853653,0.4858104884624481,0.1690655350959674
4 m,45.999998000000005,0.9842674434185028,0.48471319675445557,0.14497667614652968
4 m,46.249998,0.9842927753925323,0.483615905046463,0.14238833379235605
4 m,46.499998,1.003543734550476,0.48251861333847046,0.10441649336187334
4 m,46.749998,1.0252988934516907,0.4814213067293167,0.1326811503339266
4 m,46.999998,1.038975477218628,0.48032401502132416,0.15924095726622256
4 m,47.249998,1.0390988141298294,0.4792267233133316,0.1612474921024193
4 m,47.499998,1.029689535498619,0.47812943160533905,0.18318421103872998
4 m,47.749998,1.0067128688097,0.4770321398973465,0.2502488000331358
4 m,47.999998,0.9636113494634628,0.47593484818935394,0.3091123930777638
4 m,48.249998,0.9131623953580856,0.4748375415802002,0.2709404800146272
4 m,48.499998,0.8885160535573959,0.47374024987220764,0.18251454527187583
4 m,48.749998,0.895341619849205,0.4726429581642151,0.1981924919642217
4 m,48.999998,0.9282205700874329,0.47154566645622253,0.22597959087655828
4 m,49.249998,0.9546323716640472,0.47044837474823,0.19128983353466641
4 m,49.499998,0.9814779609441757,0.4693510830402374,0.13420551241570955
4 m,49.749998,1.0167895406484604,0.4682537764310837,0.14393219557158982
4 m,49.999998,1.0506426095962524,0.4671564847230911,0.20020843527636564
4 m,50.249998,1.080217108130455,0.46605919301509857,0.2507499889170797
4 m,50.499998,1.1286007016897202,0.464961901307106,0.2700547754942753
4 m,50.749998,1.186750665307045,0.46386460959911346,0.26534289963215524
4 m,50.999998,1.268942952156067,0.4627673178911209,0.258728215104891
4 m,51.249998,1.308037430047989,0.46167001128196716,0.1992037871440253
4 m,51.499998,1.3122778683900833,0.4605727195739746,0.19161173989401545
4 m,51.749998,1.289548546075821,0.45947542786598206,0.2576192344781957
4 m,51.999998,1.2410547882318497,0.4583781361579895,0.36164751257850486
4 m,52.249998,1.1686756610870361,0.45728084444999695,0.40640674826923023
4 m,52.499998,1.0783117860555649,0.4561835527420044,0.38760481022997634
4 m,52.749998,0.9759693145751953,0.45508624613285065,0.28223853073485433
4 m,52.999998,0.9072611927986145,0.4539889544248581,0.2618101006360114
4 m,53.249998,0.8593003898859024,0.45289166271686554,0.18608123674713825
4 m,53.499998,0.8402848839759827,0.451794371008873,0.1371264056626839
4 m,53.749998,0.8566629737615585,0.45069707930088043,0.19846037700721839
4 m,53.999998,0.8869790285825729,0.4495997875928879,0.25485528266606006
4 m,54.249998,0.9262479841709137,0.44850248098373413,0.24035519443850245
4 m,54.499998,0.9616365879774094,0.4474051892757416,0.16164079931796033
4 m,54.749998,0.970362588763237,0.446307897567749,0.12679255289096011
4 m,54.999998,0.9601233452558517,0.44521060585975647,0.14149067370552487
4 m,55.249998,0.9413090497255325,0.4441133141517639,0.13880966742080922
4 m,55.499998,0.9134600758552551,0.44301600754261017,0.07948630299556733
4 m,55.749998,0.895350381731987,0.4419187158346176,0.05267493785574398
4 m,55.999998,0.891429215669632,0.44082142412662506,0.047546801374403175
4 m,56.249998,0.9206563830375671,0.4397241324186325,0.18544291846875058
4 m,56.499998,0.9932613968849182,0.43862684071063995,0.3695480217202246
4 m,56.749998,1.086355745792389,0.4375295490026474,0.5030068579070308
4 m,56.999998,1.1962625682353973,0.43643224239349365,0.5497019737080029
4 m,57.249998,1.2930305749177933,0.4353349506855011,0.4519648335523915
4 m,57.499998,1.3632242679595947,0.43423765897750854,0.2724387534139368
4 m,57.749998000000005,1.3782288283109665,0.433140367269516,0.2185665359586151
4 m,57.999998000000005,1.3030158281326294,0.43204307556152344,0.450355682327947
4 m,58.249998000000005,1.164100244641304,0.4309457838535309,0.6473739468420786
4 m,58.499998000000005,0.9989780783653259,0.42984847724437714,0.7405475727883387
4 m,58.749998000000005,0.8363515585660934,0.4287511855363846,0.6930885442165252
4 m,58.999998000000005,0.6977759450674057,0.42765389382839203,0.5596217617956424
4 m,59.249998000000005,0.5948872864246368,0.4265566021203995,0.3311824548701641
4 m,59.499998000000005,0.5465693026781082,0.4254593104124069,0.1025330620740166
4 m,59.749998000000005,0.5505737513303757,0.42436201870441437,0.10251554580916605
4 m,59.999998000000005,0.5626349002122879,0.4232647120952606,0.09284518401844485
4 m,60.249998000000005,0.572983518242836,0.42216742038726807,0.06832325488121387
4 m,60.499998000000005,0.5972634255886078,0.4210701286792755,0.1268722183868862
4 m,60.749998000000005,0.657163605093956,0.41997283697128296,0.29378710561599086
4 m,60.999998000000005,0.7232076823711395,0.4188755452632904,0.38004334080885405
4 m,61.249998000000005,0.7857016026973724,0.41777825355529785,0.3891623685323953
4 m,61.499998000000005,0.8491380214691162,0.4166809469461441,0.330198810156682
4 m,61.749998000000005,0.8982728868722916,0.41558365523815155,0.2100421726555011
4 m,61.999998000000005,0.9249083995819092,0.414486363530159,0.12273029553960434
4 m,62.249998000000005,0.9320203214883804,0.41338907182216644,0.12005070051162553
4 m,62.499998000000005,0.9253944754600525,0.4122917801141739,0.09917639167565193
4 m,62.749998000000005,0.9285027831792831,0.41119448840618134,0.09252958414984656
4 m,62.999998000000005,0.9268016070127487,0.4100971817970276,0.10118824183207852
4 m,63.249998000000005,0.8997022211551666,0.40899989008903503,0.18433448631877922
4 m,63.499998000000005,0.8719354271888733,0.4079025983810425,0.2186226478334337
4 m,63.749998,0.8635067492723465,0.4068053066730499,0.20081372611453444
4 m,63.999998,0.8627683371305466,0.4057080149650574,0.19963550709956515
4 m,64.24999799999999,0.8967253267765045,0.4046107083559036,0.27139569445405964
4 m,64.49999799999999,0.9441757053136826,0.40351341664791107,0.2928410977778899
4 m,64.74999799999999,0.9924355298280716,0.4024161249399185,0.2460288428008716
4 m,64.99999799999999,1.0384043157100677,0.40131883323192596,0.13616158330356515
4 m,65.24999799999999,1.064550757408142,0.4002215415239334,0.08220236625847936
4 m,65.49999799999999,1.0878584682941437,0.39912424981594086,0.15451257894709683
4 m,65.74999799999999,1.120650738477707,0.3980269432067871,0.17161139997012356
4 m,65.99999799999999,1.1218663454055786,0.39692965149879456,0.17066526098330337
4 m,66.24999799999999,1.1261469721794128,0.395832359790802,0.1628451002738885
4 m,66.49999799999999,1.1274579912424088,0.39473506808280945,0.16855816783397223
4 m,66.74999799999999,1.1661849915981293,0.3936377763748169,0.2747649055000643
4 m,66.99999799999999,1.1853698790073395,0.39254048466682434,0.3021565552277033
4 m,67.24999799999999,1.1555393040180206,0.3914431780576706,0.35517499918341955
4 m,67.49999799999999,1.0767567604780197,0.39034588634967804,0.5821232577566716
4 m,67.74999799999999,0.9591591954231262,0.3892485946416855,0.8291336401765819
4 m,67.99999799999999,0.8258954435586929,0.38815130293369293,0.8551654538097562
4 m,68.24999799999999,0.7154106944799423,0.3870540112257004,0.7017198627214328
4 m,68.49999799999999,0.6326745599508286,0.3859567195177078,0.4083161670839537
4 m,68.74999799999999,0.6436506807804108,0.3848594129085541,0.4126803327497126
4 m,68.99999799999999,0.7219990789890289,0.3837621212005615,0.46001193933515117
4 m,69.24999799999999,0.8401271402835846,0.38266482949256897,0.4125023511565343
4 m,69.49999799999999,0.9132357239723206,0.3815675377845764,0.23678600861485993
4 m,69.74999799999999,0.8948344439268112,0.38047024607658386,0.31132694076501205
4 m,69.99999799999999,0.8134729713201523,0.3793729543685913,0.5223936337310133
4 m,70.24999799999999,0.7006532549858093,0.37827564775943756,0.675212913012911
4 m,70.49999799999999,0.5730623751878738,0.377178356051445,0.6963666514995962
4 m,70.74999799999999,0.46033188700675964,0.37608106434345245,0.5354375525332878
4 m,70.99999799999999,0.39286738634109497,0.3749837726354599,0.26623456993312405
4 m,71.24999799999999,0.3975878208875656,0.37388648092746735,0.2670907769339524
4 m,71.49999799999999,0.43182866275310516,0.3727891743183136,0.25784094410141956
4 m,71.74999799999999,0.4733388423919678,0.37169188261032104,0.1943258792230874
4 m,71.99999799999999,0.5105782896280289,0.3705945909023285,0.12619384624653365
4 m,72.24999799999999,0.5216902494430542,0.36949729919433594,0.09262766927037008
4 m,72.49999799999999,0.5114526748657227,0.3684000074863434,0.09438509728490127
4 m,72.74999799999999,0.5160465985536575,0.36730271577835083,0.11579727581128228
4 m,72.99999799999999,0.5441775619983673,0.3662054091691971,0.16890655804825885
4 m,73.24999799999999,0.5711655914783478,0.36510811746120453,0.15463766250082253
4 m,73.49999799999999,0.5566492080688477,0.364010825753212,0.1995625561843778
4 m,73.74999799999999,0.5171989500522614,0.3629135340452194,0.2893018573140017
4 m,73.99999799999999,0.4832668602466583,0.36181624233722687,0.3309478805987797
4 m,74.24999799999999,0.4546767771244049,0.3607189506292343,0.30792344938045385
4 m,74.49999799999999,0.4312756359577179,0.35962164402008057,0.2419768376791636
4 m,74.74999799999999,0.4280937612056732,0.358524352312088,0.2299363519959473
4 m,74.99999799999999,0.4400056451559067,0.35742706060409546,0.22198350628494107
4 m,75.24999799999999,0.46007247269153595,0.3563297688961029,0.16447917229843564
4 m,75.49999799999999,0.4546535015106201,0.35523247718811035,0.1780489320132264
4 m,75.74999799999999,0.42321309447288513,0.3541351854801178,0.20320333334630214
4 m,75.99999799999999,0.37945201992988586,0.35303787887096405,0.16586326191400005
4 m,76.24999799999999,0.3531622588634491,0.3519405871629715,0.09192785442053655
4 m,76.49999799999999,0.355800598859787,0.35084329545497894,0.10004011229534723
4 m,76.74999799999999,0.3718295246362686,0.3497460037469864,0.12170736863996197
4 m,76.99999799999999,0.3848590701818466,0.34864871203899384,0.11786788264723733
4 m,77.24999799999999,0.3989187926054001,0.3475514203310013,0.0946815824851512
4 m,77.49999799999999,0.40930525958538055,0.34645411372184753,0.07535651984372052
4 m,77.74999799999999,0.4051510840654373,0.345356822013855,0.08861274867351208
4 m,77.99999799999999,0.38212236762046814,0.3442595303058624,0.1123759297488705
4 m,78.24999799999999,0.34976400434970856,0.3431622385978699,0.11766328926833826
4 m,78.49999799999999,0.31840287148952484,0.3420649468898773,0.14606934748777883
4 m,78.74999799999999,0.29357530176639557,0.34096765518188477,0.13883625283870835
4 m,78.99999799999999,0.2810419648885727,0.339870348572731,0.11102568296427379
4 m,79.24999799999999,0.2933199405670166,0.33877305686473846,0.15875869395403794
4 m,79.49999799999999,0.3219146281480789,0.3376757651567459,0.19539395917386115
4 m,79.74999799999999,0.3541804999113083,0.33657847344875336,0.19034370237239326
4 m,79.99999799999999,0.39099322259426117,0.3354811817407608,0.16040451762649277
4 m,80.24999799999999,0.430369108915329,0.33438387513160706,0.11264453814499101
4 m,80.49999799999999,0.4653022289276123,0.3332865834236145,0.12580525657891706
4 m,80.74999799999999,0.5246194750070572,0.33218929171562195,0.2880914621208801
4 m,80.99999799999999,0.5992263555526733,0.3310920000076294,0.40174242675423855
4 m,81.24999799999999,0.6912220269441605,0.32999470829963684,0.42153920205564105
4 m,81.49999799999999,0.7689738571643829,0.3288974165916443,0.3436479377282199
4 m,81.74999799999999,0.8039540648460388,0.32780010998249054,0.24405612856483053
4 m,81.99999799999999,0.8123067021369934,0.326702818274498,0.21608311185169876
4 m,82.24999799999999,0.7804026901721954,0.32560552656650543,0.2831452735190628
4 m,82.49999799999999,0.7136647552251816,0.3245082348585129,0.2866783142151726
4 m,82.74999799999999,0.6391573995351791,0.3234109431505203,0.2774371833610838
4 m,82.99999799999999,0.5787944495677948,0.32231365144252777,0.21336476829712397
4 m,83.24999799999999,0.5470648854970932,0.321216344833374,0.139557677621508
4 m,83.49999799999999,0.5345160812139511,0.32011905312538147,0.12002141344978619
4 m,83.74999799999999,0.5174407362937927,0.3190217614173889,0.084180499546559
4 m,83.99999799999999,0.5094580054283142,0.31792446970939636,0.09117540758575814
4 m,84.24999799999999,0.4948927313089371,0.3168271780014038,0.12732057556529036
4 m,84.49999799999999,0.47290563583374023,0.31572988629341125,0.17460562156314227
4 m,84.74999799999999,0.44017449021339417,0.3146325796842575,0.1685008714111055
4 m,84.99999799999999,0.3971836119890213,0.31353528797626495,0.14015253965858349
4 m,85.24999799999999,0.35648417472839355,0.3124379962682724,0.14208584356715823
4 m,85.49999799999999,0.3120623081922531,0.31134070456027985,0.1750639932266602
4 m,85.74999799999999,0.2627849727869034,0.3102434128522873,0.2147383715974009
4 m,85.99999799999999,0.22594532370567322,0.30914612114429474,0.1983144925968218
4 m,86.24999799999999,0.19924792647361755,0.308048814535141,0.14770050359474182
4 m,86.49999799999999,0.18865437805652618,0.30695152282714844,0.1072116042642537
4 m,86.74999799999999,0.20397557318210602,0.3058542311191559,0.14439644381363367
4 m,86.99999799999999,0.2265201359987259,0.30475693941116333,0.1509683643993611
4 m,87.24999799999999,0.25774085521698,0.3036596477031708,0.12960298327496783
4 m,87.49999799999999,0.30517303943634033,0.3025623559951782,0.15074149034031645
4 m,87.74999799999999,0.33296038210392,0.3014650493860245,0.14986935933032589
4 m,87.99999799999999,0.345111608505249,0.3003677576780319,0.12887876498264503
4 m,88.24999799999999,0.3440239429473877,0.29927046597003937,0.131697481599496
4 m,88.49999799999999,0.33122827112674713,0.2981731742620468,0.15635126870759591
4 m,88.74999799999999,0.32659588754177094,0.29707588255405426,0.15838172761787714
4 m,88.99999799999999,0.33750317990779877,0.2959785759449005,0.19681018867841962
4 m,89.24999799999999,0.35779406130313873,0.29488128423690796,0.2557688519267636
4 m,89.49999799999999,0.4011182636022568,0.2937839925289154,0.2736595727654702
4 m,89.74999799999999,0.4527924507856369,0.29268670082092285,0.2400827213830928
4 m,89.99999799999999,0.49925708770751953,0.2915894091129303,0.18188319278501297
4 m,90.24999799999999,0.5061589330434799,0.29049211740493774,0.15476482786994689
4 m,90.49999799999999,0.47878287732601166,0.289394810795784,0.2142627605411628
4 m,90.74999799999999,0.42369043827056885,0.28829751908779144,0.2609448533168103
4 m,90.99999799999999,0.3636389672756195,0.2872002273797989,0.283893482396602
4 m,91.24999799999999,0.3093278259038925,0.28610293567180634,0.26570659738210306
4 m,91.49999799999999,0.25258515775203705,0.2850056439638138,0.19271588372102033
4 m,91.74999799999999,0.21085678040981293,0.28390835225582123,0.0907584082221509
4 m,91.99999799999999,0.2083224505186081,0.2828110456466675,0.08227777935082556
4 m,92.24999799999999,0.22124813497066498,0.2817137539386749,0.135037728290593
4 m,92.49999799999999,0.24894990026950836,0.2806164622306824,0.16760147065147515
